"REF_DATE","GEO","DGUID","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","100492","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","100180","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","95056","","","","0"
"2020-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","99736","","","","0"
"2020-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","102320","","","","0"
"2021-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","104448","","","","0"
"2021-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","106472","","","","0"
"2021-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","106632","","","","0"
"2021-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","107644","","","","0"
"2022-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","110224","","","","0"
"2022-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","115496","","","","0"
"2022-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","122492","","","","0"
"2022-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","130580","","","","0"
"2023-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","138120","","","","0"
"2023-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","141160","","","","0"
"2023-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","144508","","","","0"
"2023-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","146912","","","","0"
"2024-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","148260","","","","0"
"2024-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","152900","","","","0"
"1990-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","25852","","","","0"
"1990-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","26468","","","","0"
"1990-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","26640","","","","0"
"1990-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","26208","","","","0"
"1991-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","25252","","","","0"
"1991-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","23984","","","","0"
"1991-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","23836","","","","0"
"1991-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","23292","","","","0"
"1992-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","22848","","","","0"
"1992-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","22504","","","","0"
"1992-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","22008","","","","0"
"1992-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","23064","","","","0"
"1993-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","22272","","","","0"
"1993-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","21804","","","","0"
"1993-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","22128","","","","0"
"1993-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","22580","","","","0"
"1994-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","22936","","","","0"
"1994-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","23880","","","","0"
"1994-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","24756","","","","0"
"1994-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","25440","","","","0"
"1995-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","27272","","","","0"
"1995-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","27632","","","","0"
"1995-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","27620","","","","0"
"1995-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","28012","","","","0"
"1996-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","28344","","","","0"
"1996-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","28884","","","","0"
